Participant;SESSION;TRIAL_ORDER;Block;No. of edges;Targets;Crossed;Correct_ans;Response time;TOTAL_SCORE
53;2;21;2;5;indirect;crossed;0;22,7469206;0,704
53;2;22;2;5;mixed;crossed;1;14,6106393;0,704
53;2;23;2;4;mixed;uncrossed;1;16,3228589;0,704
53;2;24;2;4;direct;crossed;1;22,1048432;0,704
53;2;25;2;4;indirect;crossed;0;22,0860051;0,704
53;2;26;2;5;indirect;crossed;0;21,848828;0,704
53;2;27;2;5;mixed;uncrossed;1;12,1025232;0,704
53;2;28;2;3;mixed;crossed;1;21,7799753;0,704
53;2;29;2;4;indirect;uncrossed;1;14,0865692;0,704
53;2;30;2;4;mixed;crossed;1;22,1869012;0,704
53;2;31;2;5;direct;crossed;1;19,9331935;0,704
53;2;32;2;5;indirect;uncrossed;0;;0,704
53;2;33;2;3;mixed;uncrossed;1;11,3391345;0,704
53;2;34;2;3;indirect;uncrossed;0;12,2215564;0,704
53;2;35;2;5;direct;uncrossed;1;16,3395935;0,704
53;2;36;2;3;indirect;crossed;0;11,7313117;0,704
53;2;37;3;5;mixed;uncrossed;0;10,6783967;0,704
53;2;38;3;4;indirect;crossed;0;20,306226;0,704
53;2;39;3;3;direct;crossed;1;15,8650205;0,704
53;2;40;3;4;direct;uncrossed;1;9,9664385;0,704
53;2;41;3;4;indirect;uncrossed;1;10,8309908;0,704
53;2;42;3;5;indirect;uncrossed;1;19,4417286;0,704
53;2;43;3;5;mixed;crossed;0;23,0180303;0,704
53;2;44;3;3;indirect;crossed;1;22,5441189;0,704
53;2;45;3;5;direct;crossed;1;19,3063328;0,704
53;2;46;3;4;mixed;uncrossed;1;22,8482401;0,704
53;2;47;3;5;indirect;crossed;1;21,7467445;0,704
53;2;48;3;4;mixed;crossed;1;22,507757;0,704
53;2;49;3;3;direct;uncrossed;1;5,898939;0,704
53;2;50;3;5;direct;uncrossed;1;20,0859929;0,704
53;2;51;3;3;mixed;uncrossed;1;11,3572212;0,704
53;2;52;3;3;mixed;crossed;1;10,1368117;0,704
53;2;53;3;4;direct;crossed;1;19,5260117;0,704
53;2;54;3;3;indirect;uncrossed;0;11,8653406;0,704
54;1;1;1;3;direct;uncrossed;0;9,7464669;0,741
54;1;2;1;4;indirect;crossed;1;18,7452552;0,741
54;1;3;1;3;direct;crossed;1;11,1197016;0,741
54;1;4;1;3;mixed;crossed;1;12,8142202;0,741
54;1;5;1;5;direct;uncrossed;1;13,1027028;0,741
54;1;6;1;5;direct;crossed;0;23,4753519;0,741
54;1;7;1;3;mixed;uncrossed;1;18,4922817;0,741
54;1;8;1;3;indirect;uncrossed;0;4,0691593;0,741
54;1;9;1;5;mixed;uncrossed;1;16,0177701;0,741
54;1;10;1;4;direct;crossed;1;21,9826337;0,741
54;1;11;1;4;mixed;crossed;0;23,3920378;0,741
54;1;12;1;4;mixed;uncrossed;0;8,2217921;0,741
54;1;13;1;4;indirect;uncrossed;1;6,5917892;0,741
54;1;14;1;3;indirect;crossed;1;14,3925891;0,741
54;1;15;1;5;mixed;crossed;1;22,339265;0,741
54;1;16;1;4;direct;uncrossed;1;8,9687391;0,741
54;1;17;1;5;indirect;uncrossed;0;23,2534882;0,741
54;1;18;2;5;mixed;uncrossed;1;18,0686459;0,741
54;1;19;2;5;mixed;crossed;0;23,2891689;0,741
54;1;20;2;4;indirect;uncrossed;1;11,153305;0,741
54;1;21;2;3;direct;crossed;1;6,5770797;0,741
54;1;22;2;5;indirect;crossed;0;;0,741
54;1;23;2;4;mixed;crossed;1;13,2717869;0,741
54;1;24;2;3;indirect;uncrossed;1;6,7132845;0,741
54;1;25;2;4;mixed;uncrossed;1;6,8647942;0,741
54;1;26;2;3;indirect;crossed;1;6,1366494;0,741
54;1;27;2;5;indirect;crossed;0;22,1879552;0,741
54;1;28;2;5;indirect;uncrossed;1;14,7803833;0,741
54;1;29;2;4;direct;uncrossed;0;13,9667619;0,741
54;1;30;2;3;mixed;uncrossed;1;5,8651803;0,741
54;1;31;2;4;indirect;crossed;0;17,5939621;0,741
54;1;32;2;5;direct;crossed;0;20,6459478;0,741
54;1;33;2;4;direct;crossed;1;16,0348664;0,741
54;1;34;2;3;direct;uncrossed;1;5,9164817;0,741
54;1;35;2;5;direct;uncrossed;0;20,8325891;0,741
54;1;36;2;3;mixed;crossed;1;8,8470186;0,741
54;1;37;3;5;direct;uncrossed;1;15,4242885;0,741
54;1;38;3;3;indirect;crossed;1;11,8833532;0,741
54;1;39;3;5;mixed;crossed;1;21,3230879;0,741
54;1;40;3;3;indirect;uncrossed;1;6,4058381;0,741
54;1;41;3;5;mixed;uncrossed;0;13,8993376;0,741
54;1;42;3;3;direct;crossed;1;13,4246201;0,741
54;1;43;3;4;indirect;crossed;1;16,477628;0,741
54;1;44;3;5;direct;crossed;0;23,3402968;0,741
54;1;45;3;5;indirect;crossed;1;19,8314361;0,741
54;1;46;3;4;indirect;uncrossed;1;9,6283182;0,741
54;1;47;3;3;mixed;uncrossed;1;11,865492;0,741
54;1;48;3;4;direct;uncrossed;0;5,375126;0,741
54;1;49;3;3;mixed;crossed;1;8,7623178;0,741
54;1;50;3;5;indirect;uncrossed;0;16,2741024;0,741
54;1;51;3;4;mixed;uncrossed;1;12,7285681;0,741
54;1;52;3;4;mixed;crossed;0;;0,741
54;1;53;3;4;direct;crossed;1;18,2064116;0,741
54;1;54;3;3;direct;uncrossed;1;8,440804;0,741
54;2;1;1;5;indirect;uncrossed;1;6,3907827;0,741
54;2;2;1;4;direct;uncrossed;1;5,052937;0,741
54;2;3;1;5;mixed;crossed;1;17,4408442;0,741
54;2;4;1;3;direct;uncrossed;1;6,4413669;0,741
54;2;5;1;3;mixed;uncrossed;1;16,472798;0,741
54;2;6;1;4;mixed;crossed;1;9,9666966;0,741
54;2;7;1;5;mixed;uncrossed;0;13,9497933;0,741
54;2;8;1;3;indirect;crossed;1;10,2892319;0,741
54;2;9;1;5;direct;crossed;1;15,8138823;0,741
54;2;10;1;4;indirect;uncrossed;1;7,4077659;0,741
54;2;11;1;3;indirect;uncrossed;1;6,1537341;0,741
54;2;12;1;4;direct;crossed;1;13,0007053;0,741
54;2;13;1;3;mixed;crossed;1;5,0692473;0,741
54;2;14;1;3;direct;crossed;1;8,5584718;0,741
54;2;15;1;5;direct;uncrossed;0;6,4247173;0,741
54;2;16;1;4;mixed;uncrossed;1;7,5770874;0,741
54;2;17;1;4;indirect;crossed;1;13,7127623;0,741
54;2;18;2;4;indirect;uncrossed;0;11,153236;0,741
54;2;19;2;5;indirect;crossed;0;22,1707724;0,741
54;2;20;2;3;direct;uncrossed;1;5,3735134;0,741
54;2;21;2;5;mixed;crossed;1;13,9861101;0,741
54;2;22;2;3;indirect;uncrossed;1;7,0686242;0,741
54;2;23;2;5;direct;uncrossed;1;19,2889892;0,741
54;2;24;2;3;mixed;crossed;1;5,950097;0,741
54;2;25;2;4;mixed;crossed;1;14,8648915;0,741
54;2;26;2;5;indirect;uncrossed;0;6,120361;0,741
54;2;27;2;4;indirect;crossed;1;12,8487172;0,741
54;2;28;2;5;direct;crossed;0;17,7476581;0,741
54;2;29;2;3;indirect;crossed;1;9,1185589;0,741
54;2;30;2;5;mixed;uncrossed;1;4,5277158;0,741
54;2;31;2;4;direct;crossed;1;8,5756134;0,741
54;2;32;2;4;direct;uncrossed;1;7,3233545;0,741
54;2;33;2;3;mixed;uncrossed;1;6,5258091;0,741
54;2;34;2;3;direct;crossed;1;4,7319167;0,741
54;2;35;2;5;indirect;crossed;0;16,3733884;0,741
54;2;36;2;4;mixed;uncrossed;1;5,7298413;0,741
54;2;37;3;4;direct;uncrossed;0;9,0008467;0,741
54;2;38;3;3;indirect;crossed;1;7,763775;0,741
54;2;39;3;5;mixed;uncrossed;0;18,1195737;0,741
54;2;40;3;3;direct;uncrossed;1;5,8312831;0,741
54;2;41;3;5;mixed;crossed;1;6,4585371;0,741
54;2;42;3;5;indirect;crossed;0;12,8483499;0,741
54;2;43;3;4;indirect;uncrossed;1;7,4415738;0,741
54;2;44;3;3;indirect;uncrossed;1;5,9335583;0,741
54;2;45;3;3;mixed;uncrossed;1;8,2745255;0,741
54;2;46;3;3;mixed;crossed;1;9,6434505;0,741
54;2;47;3;4;indirect;crossed;1;8,5784806;0,741
54;2;48;3;5;direct;uncrossed;1;5,0027761;0,741
54;2;49;3;5;indirect;uncrossed;1;14,4231211;0,741
54;2;50;3;4;direct;crossed;1;8,2550295;0,741
54;2;51;3;5;direct;crossed;1;16,2706939;0,741
54;2;52;3;4;mixed;uncrossed;1;5,8312654;0,741
54;2;53;3;3;direct;crossed;1;4,2884706;0,741
54;2;54;3;4;mixed;crossed;1;14,9160402;0,741
55;1;1;1;3;indirect;crossed;0;22,5778598;0,611
55;1;2;1;5;indirect;uncrossed;0;20,1538159;0,611
55;1;3;1;4;mixed;uncrossed;0;15,6961116;0,611
55;1;4;1;5;mixed;uncrossed;0;16,2550902;0,611
55;1;5;1;4;direct;uncrossed;1;11,2039219;0,611
55;1;6;1;3;direct;crossed;1;9,2376274;0,611
55;1;7;1;3;mixed;uncrossed;0;15,8152618;0,611
55;1;8;1;3;mixed;crossed;1;17,171498;0,611
55;1;9;1;5;direct;uncrossed;1;16,6283398;0,611
55;1;10;1;5;mixed;crossed;0;;0,611
55;1;11;1;4;indirect;crossed;0;15,0181943;0,611
55;1;12;1;5;direct;crossed;0;13,4430051;0,611
55;1;13;1;3;direct;uncrossed;1;9,2704821;0,611
55;1;14;1;4;direct;crossed;1;14,0028588;0,611
55;1;15;1;3;indirect;uncrossed;1;9,9812692;0,611
55;1;16;1;4;indirect;uncrossed;1;20,3231028;0,611
55;1;17;1;4;mixed;crossed;1;13,9158924;0,611
55;1;18;2;5;direct;uncrossed;1;13,9495671;0,611
55;1;19;2;4;direct;uncrossed;1;13,9800238;0,611
55;1;20;2;4;direct;crossed;1;20,1358239;0,611
55;1;21;2;3;direct;crossed;1;10,8488307;0,611
55;1;22;2;5;mixed;uncrossed;0;17,1442526;0,611
55;1;23;2;4;indirect;uncrossed;1;12,0513767;0,611
55;1;24;2;3;direct;uncrossed;1;10,8822132;0,611
55;1;25;2;3;indirect;uncrossed;1;16,8479978;0,611
55;1;26;2;5;indirect;uncrossed;1;16,3934968;0,611
55;1;27;2;4;indirect;crossed;1;16,6707632;0,611
55;1;28;2;5;direct;crossed;0;20,4078926;0,611
55;1;29;2;4;mixed;crossed;1;22,1704614;0,611
55;1;30;2;4;mixed;uncrossed;1;23,3029686;0,611
55;1;31;2;3;mixed;uncrossed;0;7,7133133;0,611
55;1;32;2;5;indirect;crossed;0;;0,611
55;1;33;2;3;indirect;crossed;0;;0,611
55;1;34;2;5;indirect;crossed;0;17,6963066;0,611
55;1;35;2;5;mixed;crossed;0;16,4760095;0,611
55;1;36;2;3;mixed;crossed;1;15,1286381;0,611
55;1;37;3;3;mixed;crossed;1;12,3594411;0,611
55;1;38;3;3;indirect;crossed;0;;0,611
55;1;39;3;3;mixed;uncrossed;1;10,6769581;0,611
55;1;40;3;4;mixed;uncrossed;0;19,1977655;0,611
55;1;41;3;4;mixed;crossed;0;;0,611
55;1;42;3;5;direct;uncrossed;0;8,984162;0,611
55;1;43;3;4;direct;crossed;0;18,4063827;0,611
55;1;44;3;5;mixed;uncrossed;0;17,5769868;0,611
55;1;45;3;4;indirect;crossed;1;18,9176791;0,611
55;1;46;3;5;indirect;crossed;0;14,7813561;0,611
55;1;47;3;5;indirect;uncrossed;1;17,6272744;0,611
55;1;48;3;3;direct;crossed;1;15,1040007;0,611
55;1;49;3;4;direct;uncrossed;1;20,5907229;0,611
55;1;50;3;5;direct;crossed;0;19,2061015;0,611
55;1;51;3;3;direct;uncrossed;1;7,2556226;0,611
55;1;52;3;4;indirect;uncrossed;0;7,4924264;0,611
55;1;53;3;5;mixed;crossed;0;;0,611
55;1;54;3;3;indirect;uncrossed;1;8,5095206;0,611
55;2;1;1;4;indirect;uncrossed;1;20,1874509;0,611
55;2;2;1;3;mixed;crossed;1;19,1200112;0,611
55;2;3;1;4;mixed;crossed;1;12,864893;0,611
55;2;4;1;4;mixed;uncrossed;0;18,612997;0,611
55;2;5;1;3;direct;uncrossed;1;16,5429695;0,611
55;2;6;1;5;mixed;uncrossed;1;17,7636341;0,611
55;2;7;1;3;indirect;crossed;1;20,3909231;0,611
55;2;8;1;4;indirect;crossed;1;19,7646674;0,611
55;2;9;1;4;direct;crossed;0;;0,611
55;2;10;1;4;direct;uncrossed;1;9,8145029;0,611
55;2;11;1;3;direct;crossed;1;18,8144173;0,611
55;2;12;1;3;mixed;uncrossed;1;13,3736917;0,611
55;2;13;1;5;mixed;crossed;1;22,6784822;0,611
55;2;14;1;5;direct;crossed;1;23,6960376;0,611
55;2;15;1;5;direct;uncrossed;1;16,1532124;0,611
55;2;16;1;3;indirect;uncrossed;1;7,5771498;0,611
55;2;17;1;5;indirect;uncrossed;1;18,357551;0,611
55;2;18;2;3;mixed;crossed;0;;0,611
55;2;19;2;5;indirect;uncrossed;0;;0,611
55;2;20;2;5;indirect;crossed;1;21,3443798;0,611
55;2;21;2;5;direct;crossed;0;;0,611
55;2;22;2;3;direct;uncrossed;1;4,9841226;0,611
55;2;23;2;5;mixed;uncrossed;1;7,9839988;0,611
55;2;24;2;3;direct;crossed;1;22,4433324;0,611
55;2;25;2;5;direct;uncrossed;1;9,6947316;0,611
55;2;26;2;3;indirect;uncrossed;1;7,2892492;0,611
55;2;27;2;5;mixed;crossed;1;11,8312552;0,611
55;2;28;2;5;indirect;crossed;0;10,4073486;0,611
55;2;29;2;4;mixed;crossed;1;14,3230063;0,611
55;2;30;2;4;mixed;uncrossed;1;16,6278404;0,611
55;2;31;2;3;mixed;uncrossed;0;14,6113883;0,611
55;2;32;2;4;direct;uncrossed;1;12,1721476;0,611
55;2;33;2;4;indirect;uncrossed;0;13,7106866;0,611
55;2;34;2;3;indirect;crossed;0;16,9485965;0,611
55;2;35;2;4;indirect;crossed;0;22,6616298;0,611
55;2;36;2;4;direct;crossed;1;17,7124766;0,611
55;2;37;3;4;indirect;uncrossed;1;11,3570664;0,611
55;2;38;3;3;mixed;uncrossed;1;18,1886154;0,611
55;2;39;3;4;direct;crossed;1;23,2885;0,611
55;2;40;3;3;indirect;crossed;1;17,8827736;0,611
55;2;41;3;5;indirect;crossed;0;;0,611
55;2;42;3;3;mixed;crossed;0;;0,611
55;2;43;3;3;direct;crossed;1;11,9671307;0,611
55;2;44;3;4;mixed;uncrossed;0;14,543515;0,611
55;2;45;3;5;direct;crossed;0;18,2042962;0,611
55;2;46;3;3;indirect;uncrossed;1;12,3070176;0,611
55;2;47;3;4;direct;uncrossed;1;9,8478664;0,611
55;2;48;3;5;direct;uncrossed;1;22,1187126;0,611
55;2;49;3;5;mixed;crossed;0;;0,611
55;2;50;3;3;direct;uncrossed;1;13,729378;0,611
55;2;51;3;4;mixed;crossed;0;12,1022137;0,611
55;2;52;3;5;mixed;uncrossed;1;12,4423738;0,611
55;2;53;3;4;indirect;crossed;0;;0,611
55;2;54;3;5;indirect;uncrossed;1;18,4926311;0,611
56;1;1;1;5;mixed;uncrossed;1;6,8492736;0,565
56;1;2;1;3;indirect;uncrossed;0;8,9856051;0,565
56;1;3;1;4;direct;uncrossed;1;6,0345781;0,565
56;1;4;1;4;mixed;crossed;0;9,9325607;0,565
56;1;5;1;3;direct;uncrossed;1;7,830025;0,565
56;1;6;1;4;direct;crossed;0;11,5436746;0,565
56;1;7;1;4;mixed;uncrossed;0;10,6787425;0,565
56;1;8;1;3;indirect;crossed;1;9,6981775;0,565
56;1;9;1;3;mixed;crossed;0;10,0166162;0,565
56;1;10;1;5;mixed;crossed;0;18,9502144;0,565
56;1;11;1;3;mixed;uncrossed;1;8,9674251;0,565
56;1;12;1;5;direct;crossed;0;11,3239766;0,565
56;1;13;1;4;indirect;crossed;1;13,3568121;0,565
56;1;14;1;3;direct;crossed;1;13,5419732;0,565
56;1;15;1;4;indirect;uncrossed;0;16,1363135;0,565
56;1;16;1;5;indirect;uncrossed;0;15,8485761;0,565
56;1;17;1;5;direct;uncrossed;1;10,8660803;0,565
56;1;18;2;4;mixed;uncrossed;0;10,5604634;0,565
56;1;19;2;3;indirect;crossed;1;11,9840452;0,565
56;1;20;2;3;mixed;uncrossed;1;10,9990378;0,565
56;1;21;2;5;indirect;crossed;0;16,2723965;0,565
56;1;22;2;4;mixed;crossed;0;17,9846192;0,565
56;1;23;2;4;direct;crossed;0;16,0853047;0,565
56;1;24;2;4;indirect;uncrossed;0;4,79742;0,565
56;1;25;2;3;mixed;crossed;1;13,3059707;0,565
56;1;26;2;5;direct;crossed;0;12,5248413;0,565
56;1;27;2;5;mixed;uncrossed;1;11,526121;0,565
56;1;28;2;5;mixed;crossed;0;13,8824466;0,565
56;1;29;2;4;indirect;crossed;0;9,214767;0,565
56;1;30;2;5;direct;uncrossed;1;8,2380073;0,565
56;1;31;2;5;indirect;uncrossed;0;14,3388595;0,565
56;1;32;2;4;direct;uncrossed;1;10,0347474;0,565
56;1;33;2;3;direct;crossed;1;8,8822859;0,565
56;1;34;2;3;indirect;uncrossed;1;9,9181873;0,565
56;1;35;2;5;indirect;crossed;0;15,9499123;0,565
56;1;36;2;3;direct;uncrossed;1;8,0153115;0,565
56;1;37;3;5;mixed;crossed;0;5,7802583;0,565
56;1;38;3;4;mixed;crossed;0;10,9673196;0,565
56;1;39;3;4;indirect;uncrossed;0;5,3912703;0,565
56;1;40;3;3;indirect;crossed;1;11,2940723;0,565
56;1;41;3;3;mixed;uncrossed;1;9,100628;0,565
56;1;42;3;5;mixed;uncrossed;0;4,0173513;0,565
56;1;43;3;5;direct;uncrossed;1;5,2548996;0,565
56;1;44;3;3;indirect;uncrossed;0;5,3568622;0,565
56;1;45;3;4;indirect;crossed;1;7,1197734;0,565
56;1;46;3;3;direct;uncrossed;1;5,509358;0,565
56;1;47;3;4;mixed;uncrossed;0;9,1023426;0,565
56;1;48;3;4;direct;uncrossed;1;6,6617896;0,565
56;1;49;3;5;indirect;crossed;1;11,9815452;0,565
56;1;50;3;5;indirect;uncrossed;0;5,0346146;0,565
56;1;51;3;4;direct;crossed;0;7,2044748;0,565
56;1;52;3;5;direct;crossed;1;6,5774891;0,565
56;1;53;3;3;mixed;crossed;1;8,2213014;0,565
56;1;54;3;3;direct;crossed;1;8,6114738;0,565
56;2;1;1;5;indirect;uncrossed;0;9,9999753;0,565
56;2;2;1;4;indirect;uncrossed;1;7,9851165;0,565
56;2;3;1;3;indirect;crossed;1;8,2711855;0,565
56;2;4;1;4;direct;uncrossed;1;6,3054656;0,565
56;2;5;1;5;mixed;uncrossed;1;10,153343;0,565
56;2;6;1;3;mixed;crossed;1;8,9834475;0,565
56;2;7;1;5;direct;uncrossed;0;10,2044886;0,565
56;2;8;1;3;mixed;uncrossed;1;10,4920695;0,565
56;2;9;1;4;direct;crossed;0;12,9335664;0,565
56;2;10;1;3;indirect;uncrossed;0;12,6452412;0,565
56;2;11;1;5;direct;crossed;0;12,8993646;0,565
56;2;12;1;3;direct;uncrossed;1;7,1538263;0,565
56;2;13;1;4;mixed;uncrossed;0;5,3231996;0,565
56;2;14;1;4;mixed;crossed;0;16,3739797;0,565
56;2;15;1;4;indirect;crossed;1;8,883033;0,565
56;2;16;1;3;direct;crossed;1;13,712431;0,565
56;2;17;1;5;mixed;crossed;1;10,4245435;0,565
56;2;18;2;5;direct;crossed;0;8,1531069;0,565
56;2;19;2;4;direct;crossed;1;9,5944435;0,565
56;2;20;2;3;mixed;uncrossed;1;5,8314413;0,565
56;2;21;2;3;direct;crossed;1;7,9840366;0,565
56;2;22;2;5;mixed;crossed;1;8,1877915;0,565
56;2;23;2;4;mixed;uncrossed;0;6,071015;0,565
56;2;24;2;4;direct;uncrossed;1;9,1192219;0,565
56;2;25;2;4;indirect;crossed;0;8,3902846;0,565
56;2;26;2;3;mixed;crossed;0;9,0346942;0,565
56;2;27;2;5;indirect;crossed;0;11,3750429;0,565
56;2;28;2;5;indirect;uncrossed;1;8,1694243;0,565
56;2;29;2;3;indirect;uncrossed;1;10,1374511;0,565
56;2;30;2;5;direct;uncrossed;1;8,4092296;0,565
56;2;31;2;5;mixed;uncrossed;1;7,8143262;0,565
56;2;32;2;4;indirect;uncrossed;1;7,3057446;0,565
56;2;33;2;4;mixed;crossed;0;10,407568;0,565
56;2;34;2;3;direct;uncrossed;1;5,4250586;0,565
56;2;35;2;5;indirect;crossed;0;10,3057427;0,565
56;2;36;2;3;indirect;crossed;1;13,6281582;0,565
56;2;37;3;3;mixed;crossed;1;8,2046605;0,565
56;2;38;3;5;mixed;uncrossed;1;8,1873563;0,565
56;2;39;3;4;indirect;uncrossed;0;7,5450163;0,565
56;2;40;3;3;indirect;uncrossed;1;6,4570091;0,565
56;2;41;3;5;direct;crossed;0;10,0853392;0,565
56;2;42;3;5;mixed;crossed;1;10,6446918;0,565
56;2;43;3;3;mixed;uncrossed;1;7,5786809;0,565
56;2;44;3;4;direct;uncrossed;0;9,3399638;0,565
56;2;45;3;4;mixed;crossed;1;10,0178867;0,565
56;2;46;3;5;indirect;crossed;0;12,0176991;0,565
56;2;47;3;5;direct;uncrossed;1;9,0686754;0,565
56;2;48;3;4;mixed;uncrossed;1;10,949465;0,565
56;2;49;3;3;indirect;crossed;1;12,526459;0,565
56;2;50;3;4;direct;crossed;1;12,6110675;0,565
56;2;51;3;3;direct;crossed;1;9,1194801;0,565
56;2;52;3;5;indirect;uncrossed;0;7,0009233;0,565
56;2;53;3;4;indirect;crossed;0;12,2209824;0,565
56;2;54;3;3;direct;uncrossed;1;6,1558256;0,565
57;1;1;1;4;direct;crossed;0;;0,704
57;1;2;1;3;mixed;uncrossed;1;11,0185663;0,704
57;1;3;1;4;indirect;crossed;1;18,5943313;0,704
57;1;4;1;3;direct;uncrossed;1;10,0011145;0,704
57;1;5;1;5;direct;uncrossed;1;9,7457913;0,704
57;1;6;1;3;direct;crossed;1;16,6446687;0,704
57;1;7;1;4;direct;uncrossed;1;9,7803495;0,704
57;1;8;1;5;mixed;uncrossed;1;6,7462079;0,704
57;1;9;1;3;indirect;crossed;0;17,6993326;0,704
57;1;10;1;5;direct;crossed;0;;0,704
57;1;11;1;4;indirect;uncrossed;1;11,0530385;0,704
57;1;12;1;3;mixed;crossed;1;22,1309441;0,704
57;1;13;1;5;indirect;uncrossed;0;21,7289207;0,704
57;1;14;1;4;mixed;uncrossed;1;15,7973263;0,704
57;1;15;1;5;mixed;crossed;0;23,2513399;0,704
57;1;16;1;3;indirect;uncrossed;1;13,3742253;0,704
57;1;17;1;4;mixed;crossed;0;22,425812;0,704
57;1;18;2;3;direct;crossed;0;;0,704
57;1;19;2;4;mixed;crossed;0;11,9669806;0,704
57;1;20;2;4;direct;uncrossed;1;16,6954513;0,704
57;1;21;2;4;indirect;uncrossed;1;14,5435637;0,704
57;1;22;2;3;indirect;crossed;1;23,0801673;0,704
57;1;23;2;4;indirect;crossed;0;21,3571215;0,704
57;1;24;2;4;direct;crossed;1;7,8142848;0,704
57;1;25;2;5;direct;crossed;0;22,7778518;0,704
57;1;26;2;3;direct;uncrossed;1;5,1874111;0,704
57;1;27;2;3;mixed;uncrossed;1;8,7972987;0,704
57;1;28;2;3;mixed;crossed;1;11,6778876;0,704
57;1;29;2;5;indirect;crossed;1;16,6956758;0,704
57;1;30;2;5;mixed;uncrossed;0;12,7637697;0,704
57;1;31;2;4;mixed;uncrossed;1;6,9840623;0,704
57;1;32;2;5;direct;uncrossed;1;10,153435;0,704
57;1;33;2;3;indirect;uncrossed;1;5,544532;0,704
57;1;34;2;5;mixed;crossed;0;;0,704
57;1;35;2;5;indirect;crossed;0;22,6629043;0,704
57;1;36;2;5;indirect;uncrossed;1;22,7125125;0,704
57;1;37;3;4;mixed;uncrossed;0;23,4753194;0,704
57;1;38;3;4;direct;uncrossed;1;12,9326825;0,704
57;1;39;3;4;mixed;crossed;0;17,8647009;0,704
57;1;40;3;5;direct;uncrossed;1;8,3564259;0,704
57;1;41;3;5;indirect;uncrossed;1;17,5276876;0,704
57;1;42;3;3;mixed;uncrossed;1;6,611447;0,704
57;1;43;3;3;indirect;crossed;1;20,2734719;0,704
57;1;44;3;5;direct;crossed;0;14,8988546;0,704
57;1;45;3;3;indirect;uncrossed;1;11,8006111;0,704
57;1;46;3;5;indirect;crossed;0;13,1707393;0,704
57;1;47;3;5;mixed;crossed;1;22,5604334;0,704
57;1;48;3;4;indirect;uncrossed;1;6,3400581;0,704
57;1;49;3;3;direct;crossed;1;6,477025;0,704
57;1;50;3;3;mixed;crossed;1;18,6103748;0,704
57;1;51;3;5;mixed;uncrossed;1;9,6787532;0,704
57;1;52;3;3;direct;uncrossed;1;8,9837964;0,704
57;1;53;3;4;indirect;crossed;1;17,0520071;0,704
57;1;54;3;4;direct;crossed;1;12,6645098;0,704
57;2;1;1;5;indirect;uncrossed;0;10,9488441;0,704
57;2;2;1;4;mixed;uncrossed;1;14,0350259;0,704
57;2;3;1;4;direct;crossed;1;7,4929072;0,704
57;2;4;1;4;direct;uncrossed;1;5,9677239;0,704
57;2;5;1;5;direct;uncrossed;1;3,0856497;0,704
57;2;6;1;4;indirect;uncrossed;1;4,6109854;0,704
57;2;7;1;5;mixed;uncrossed;1;19,6296093;0,704
57;2;8;1;5;direct;crossed;0;10,3057488;0,704
57;2;9;1;4;indirect;crossed;1;10,3231703;0,704
57;2;10;1;3;indirect;crossed;1;5,9675764;0,704
57;2;11;1;3;direct;crossed;1;6,0518134;0,704
57;2;12;1;5;mixed;crossed;1;16,458398;0,704
57;2;13;1;4;mixed;crossed;0;14,1875994;0,704
57;2;14;1;3;direct;uncrossed;1;4,917933;0,704
57;2;15;1;3;mixed;crossed;1;8,3400771;0,704
57;2;16;1;3;mixed;uncrossed;1;4,7651468;0,704
57;2;17;1;3;indirect;uncrossed;1;5,5610902;0,704
57;2;18;2;5;indirect;crossed;0;15,9843485;0,704
57;2;19;2;4;indirect;uncrossed;1;5,6119764;0,704
57;2;20;2;4;mixed;uncrossed;1;13,3210401;0,704
57;2;21;2;3;direct;crossed;1;7,3406679;0,704
57;2;22;2;3;mixed;crossed;1;7,5949118;0,704
57;2;23;2;4;direct;uncrossed;1;6,7449876;0,704
57;2;24;2;5;direct;crossed;0;;0,704
57;2;25;2;5;mixed;crossed;0;17,5270242;0,704
57;2;26;2;3;direct;uncrossed;0;5,2204243;0,704
57;2;27;2;5;mixed;uncrossed;1;5,1699925;0,704
57;2;28;2;5;indirect;crossed;0;17,7959915;0,704
57;2;29;2;3;mixed;uncrossed;1;4,8993136;0,704
57;2;30;2;5;direct;uncrossed;1;5,2568725;0,704
57;2;31;2;3;indirect;crossed;1;6,3224866;0,704
57;2;32;2;4;direct;crossed;1;7,4920734;0,704
57;2;33;2;4;indirect;crossed;1;20,0016815;0,704
57;2;34;2;5;indirect;uncrossed;0;9,204742;0,704
57;2;35;2;4;mixed;crossed;0;12,4250931;0,704
57;2;36;2;3;indirect;uncrossed;1;8,0699309;0,704
57;2;37;3;4;direct;crossed;1;22,7816148;0,704
57;2;38;3;3;indirect;crossed;1;6,9161604;0,704
57;2;39;3;5;indirect;crossed;0;20,3060089;0,704
57;2;40;3;5;direct;crossed;0;13,8144977;0,704
57;2;41;3;5;mixed;crossed;1;18,3908565;0,704
57;2;42;3;4;mixed;crossed;0;12,6111335;0,704
57;2;43;3;3;indirect;uncrossed;1;5,1705644;0,704
57;2;44;3;5;direct;uncrossed;1;4,9167162;0,704
57;2;45;3;4;mixed;uncrossed;1;9,9670523;0,704
57;2;46;3;3;mixed;crossed;1;6,2889106;0,704
57;2;47;3;4;indirect;uncrossed;1;19,2894071;0,704
